N,Run,Acc_2Nm,F1_2Nm,Prec_2Nm,Recall_2Nm,Acc_4Nm,F1_4Nm,Prec_4Nm,Recall_4Nm,TrainTime_s,Test2_Infer_s,Test2_Viz_s,Test4_Infer_s,Test4_Viz_s
29,10,0.899,0.891928324,0.928647757,0.899,0.907,0.901364314,0.932329099,0.907,324.29042,4.6375091,3.4015844,3.5400101,3.1434712
30,1,0.9815,0.981473603,0.982635187,0.9815,0.975,0.975018753,0.976347747,0.975,346.2329782,4.8692981,3.4178224,4.779312,3.343979
30,2,0.9785,0.978446007,0.980410871,0.9785,0.973,0.972958053,0.975363516,0.973,329.4563914,4.877337,3.5158144,4.570493,3.3690596
30,3,0.999,0.998999994,0.999004975,0.999,0.9985,0.998499995,0.998503722,0.9985,351.2227665,4.7595987,3.5338204,4.7956951,3.3433889
30,4,0.7045,0.652864773,0.880726539,0.7045,0.6985,0.644545949,0.676081919,0.6985,341.5313629,4.7396669,3.3822694,4.6721386,3.4395447
30,5,0.856,0.837819448,0.903242354,0.856,0.8505,0.831335358,0.901110606,0.8505,351.5864422,4.8640875,3.5408125,5.4448467,3.2378976
30,6,0.999,0.998999999,0.999001247,0.999,0.9795,0.979324244,0.980952381,0.9795,338.0348027,5.0359841,3.3094777,5.5766086,3.3228665
30,7,0.991,0.991029845,0.991323145,0.991,0.987,0.986932392,0.987461652,0.987,349.2515124,5.0181345,3.4280759,4.96727,3.3717239
30,8,0.884,0.873721647,0.925059802,0.884,0.873,0.859224079,0.920859308,0.873,369.8077362,5.3769586,3.2585563,4.6853396,3.2976091
30,9,0.9995,0.999499999,0.999501247,0.9995,0.988,0.987980733,0.988478678,0.988,396.2503671,5.6420316,3.3793343,4.9101452,3.3943222
30,10,0.99,0.989993746,0.99047619,0.99,0.9545,0.955168092,0.96293279,0.9545,395.3080983,5.3450766,3.4755648,4.5615166,5.6338495
