Samples,Acc_Mean,Acc_Std,F1_Mean,F1_Std,Prec_Mean,Prec_Std,Recall_Mean,Recall_Std
5,0.6849005424954793,0.040406809902366815,0.6564074799016231,0.047886344286663385,0.7065456798227916,0.06262877501671853,0.6849005424954793,0.04040680990236685
6,0.7411167512690355,0.04592994214716676,0.720669338047898,0.05319471658483134,0.7908146620133503,0.05267043905974344,0.7411167512690355,0.045929942147166745
7,0.7821246819338422,0.037696337595675415,0.7669452929740621,0.0415776885884414,0.8082689678734936,0.04305554231169837,0.7821246819338423,0.037696337595675436
8,0.7862609329446064,0.04184778046197862,0.7755762303247589,0.040661179354605906,0.8102741408333836,0.05218391449210597,0.7862609329446064,0.041847780461978665
9,0.7673090975520643,0.031542871995523324,0.750400568174674,0.04080132399811597,0.7944778229482494,0.022771534909158814,0.7673090975520642,0.0315428719955233
10,0.8217948717948718,0.0404243614268223,0.8158012008091782,0.04021605777300018,0.8420550539529406,0.03170115737824908,0.8217948717948718,0.040424361426822285
11,0.8486044803525523,0.02183141025125902,0.8428465651990118,0.023788586313785578,0.8676762461423042,0.023899826518329396,0.8486044803525523,0.021831410251259013
12,0.8647367452135493,0.022503169761727213,0.8589871910193198,0.02580062082501427,0.8847238003346487,0.019032772718209176,0.8647367452135493,0.022503169761727265
13,0.8727390180878554,0.026154122286379842,0.8691791662929635,0.0269613565152424,0.884585176163611,0.024605901331407998,0.8727390180878554,0.026154122286379863
14,0.8738897113249444,0.020112227183493925,0.8713232496789438,0.019554351988789857,0.8872731236143752,0.021565845294606513,0.8738897113249444,0.020112227183493907
15,0.8948979591836734,0.01275805329324928,0.8927289447720643,0.013495752047936217,0.9059038369076933,0.012957650607781212,0.8948979591836735,0.012758053293249312
16,0.8889973958333333,0.026172831813470014,0.8860899418418575,0.028431769518680695,0.8999234179624254,0.024157846042983325,0.8889973958333334,0.026172831813470007
17,0.9019488996643044,0.02058196360566483,0.9005224520890789,0.02158629856395779,0.9133868095029786,0.018016804315963815,0.9019488996643044,0.02058196360566481
18,0.8882759910246821,0.010988895675482273,0.8860523733639586,0.011693566217661008,0.899722694777914,0.011463039827907036,0.8882759910246821,0.010988895675482299
19,0.9201349831271091,0.028497671317022445,0.918853078539924,0.02952671818384565,0.9281271359995172,0.02261638196810764,0.9201349831271092,0.028497671317022445
20,0.919360902255639,0.013390795910502823,0.9185452035831689,0.0133747177014787,0.9263660930149438,0.012078699882801646,0.919360902255639,0.013390795910502833
21,0.919949114210328,0.02056605664402888,0.9188478186712071,0.02131633762225418,0.9275547462774268,0.0189715862423048,0.9199491142103279,0.020566056644028913
22,0.9473261526832956,0.02036607307879814,0.9472142774898142,0.02035914985337912,0.9516803259902356,0.01763615419152785,0.9473261526832955,0.020366073078798147
23,0.930987116331944,0.016850136114498246,0.9308625296002258,0.017184317794705403,0.9376398019779666,0.015746110074182737,0.930987116331944,0.01685013611449823
24,0.9382123860182372,0.01955389680856446,0.9374238942536057,0.019967342945763623,0.9437167263745996,0.01887797781188008,0.9382123860182372,0.019553896808564432
25,0.9601428571428572,0.013958068075457056,0.9598451568029605,0.013924121107269066,0.9632582872507494,0.010823806901958862,0.9601428571428571,0.013958068075457056
26,0.9492456073338427,0.012382338129880047,0.9484438521455099,0.013230812742448212,0.955957998224934,0.009503882372454727,0.9492456073338427,0.012382338129880035
27,0.9501148985063195,0.007975934532888649,0.9495128687827431,0.007830084790159923,0.9547314679479242,0.007506685601289263,0.9501148985063194,0.00797593453288864
28,0.9595334101382489,0.014047031004238056,0.9591279900704823,0.014318469097761785,0.9621507562842714,0.012335372253402952,0.9595334101382489,0.014047031004238063
29,0.9484501347708895,0.017162647815575215,0.9478734415153309,0.017508616615437855,0.9532506423534853,0.01264220992940255,0.9484501347708895,0.017162647815575208
30,0.9661679536679537,0.011978352237173308,0.9660788537518838,0.012091457227378304,0.9684893421350806,0.01015473273440146,0.9661679536679536,0.011978352237173348
